,VehicleID,Travel_Time,Startpoint,Endpoint
664,Truck37147,20,SourceSink13034,13033
665,Truck37158,18,SourceSink13023,13022
666,Truck35832,243,SourceSink12625,12541
667,Truck35856,239,SourceSink12757,11302
668,Truck36325,159,SourceSink12542,12657
669,Truck36916,62,SourceSink12355,12542
670,Truck36940,58,SourceSink13040,12253
671,Truck36956,55,SourceSink12354,12254
672,Truck37020,43,SourceSink12799,12750
673,Truck36375,150,SourceSink12355,12629
674,Truck37224,9,SourceSink13022,13012
675,Truck35372,323,SourceSink13034,12541
676,Truck36216,180,SourceSink10000,12624
677,Truck36263,172,SourceSink12624,12630
678,Truck36781,86,SourceSink10000,12355
679,Truck36812,81,SourceSink12749,12656
680,Truck36994,50,SourceSink12354,11303
681,Truck37230,9,SourceSink13012,13022
682,Truck35681,272,SourceSink12630,11303
683,Truck35903,233,SourceSink10000,12625
684,Truck35808,252,SourceSink13034,12870
685,Truck36827,81,SourceSink13012,12253
686,Truck35108,367,SourceSink12355,12799
687,Truck37045,43,SourceSink12624,12542
688,Truck35114,367,SourceSink12355,12799
689,Truck35486,307,SourceSink12541,13033
690,Truck35672,276,SourceSink12542,12756
691,Truck35982,223,SourceSink10000,12800
692,Truck36514,135,SourceSink12542,12254
693,Truck36587,124,SourceSink13011,13022
694,Truck36670,109,SourceSink12800,12541
695,Truck35565,296,SourceSink10000,12657
696,Truck35776,260,SourceSink12542,12800
697,Truck36368,158,SourceSink12657,12799
698,Truck37131,31,SourceSink13040,13012
699,Truck35638,284,SourceSink12541,12630
700,Truck35714,272,SourceSink12630,11303
701,Truck37146,30,SourceSink13022,13034
702,Truck34840,418,SourceSink11302,12630
703,Truck34870,413,SourceSink10000,12756
704,Truck35886,243,SourceSink12629,12541
705,Truck36598,126,SourceSink12542,12656
706,Truck36888,77,SourceSink12871,13040
707,Truck37151,30,SourceSink13034,13022
708,Truck37157,29,SourceSink13012,13034
709,Truck34932,403,SourceSink12871,12542
710,Truck35381,330,SourceSink12254,12749
711,Truck35518,307,SourceSink12541,13033
712,Truck35557,302,SourceSink13012,12541
713,Truck35774,264,SourceSink12254,12630
714,Truck36203,191,SourceSink12656,12799
715,Truck36873,81,SourceSink12253,13012
716,Truck34854,418,SourceSink13040,12355
717,Truck36176,197,SourceSink13012,12800
718,Truck36275,180,SourceSink12624,10000
719,Truck36497,144,SourceSink13034,13011
720,Truck36634,121,SourceSink12541,12254
721,Truck37170,29,SourceSink13034,13012
722,Truck37320,6,SourceSink12750,12756
723,Truck35113,375,SourceSink12253,12541
724,Truck35736,274,SourceSink12629,12354
725,Truck36909,77,SourceSink12355,12254
726,Truck36914,76,SourceSink12253,13023
727,Truck35122,375,SourceSink12541,12253
728,Truck36211,194,SourceSink12657,12624
729,Truck36276,183,SourceSink12757,12630
730,Truck36867,86,SourceSink10000,12355
731,Truck36945,72,SourceSink13033,12253
732,Truck36973,67,SourceSink12657,12625
733,Truck34965,403,SourceSink12756,12254
734,Truck35552,307,SourceSink12541,13033
735,Truck35588,302,SourceSink13012,12541
736,Truck36377,165,SourceSink12756,12630
737,Truck34882,418,SourceSink11302,12630
738,Truck35546,309,SourceSink12624,12750
739,Truck36900,81,SourceSink12253,13012
740,Truck36542,143,SourceSink12541,12870
741,Truck37359,6,SourceSink13040,13034
742,Truck36214,198,SourceSink13022,12800
743,Truck36219,197,SourceSink13012,12800
744,Truck37056,55,SourceSink12254,12354
745,Truck37180,34,SourceSink12629,12656
746,Truck37278,20,SourceSink13034,13033
747,Truck35152,375,SourceSink12541,12253
748,Truck36090,220,SourceSink13040,12800
749,Truck35449,328,SourceSink12750,12355
750,Truck37215,30,SourceSink13034,13022
751,Truck35653,295,SourceSink12354,12870
752,Truck35983,239,SourceSink11302,12757
753,Truck34927,415,SourceSink11303,13022
754,Truck35548,315,SourceSink12630,12354
755,Truck35902,254,SourceSink13040,12870
756,Truck36376,172,SourceSink12624,12630
757,Truck36902,87,SourceSink12355,10000
758,Truck37139,45,SourceSink12630,12629
759,Truck37291,22,SourceSink13040,13033
760,Truck37313,18,SourceSink13023,13022
761,Truck35354,348,SourceSink12624,12799
762,Truck35416,337,SourceSink12354,12657
763,Truck36217,202,SourceSink12355,12800
764,Truck36388,172,SourceSink12624,12630
765,Truck36570,144,SourceSink10000,12542
766,Truck36981,75,SourceSink13034,12871
767,Truck37156,43,SourceSink12750,12799
768,Truck35026,403,SourceSink12542,12871
769,Truck35048,400,SourceSink13033,12355
770,Truck35146,381,SourceSink12354,12749
771,Truck35810,272,SourceSink11303,12630
772,Truck35892,257,SourceSink12749,12355
773,Truck36119,220,SourceSink13040,12800
774,Truck36667,128,SourceSink12355,12354
775,Truck37104,54,SourceSink13012,12871
776,Truck34926,418,SourceSink11302,12630
777,Truck34960,414,SourceSink13012,11303
778,Truck35363,348,SourceSink12355,12757
779,Truck35364,348,SourceSink12629,12800
780,Truck36550,150,SourceSink12629,12355
781,Truck37310,22,SourceSink13040,13033
782,Truck34824,438,SourceSink12254,13011
783,Truck35988,243,SourceSink12541,12625
784,Truck35202,375,SourceSink12253,12541
785,Truck35953,250,SourceSink12870,13011
786,Truck37127,52,SourceSink12354,10000
787,Truck37309,24,SourceSink13034,13023
788,Truck36367,180,SourceSink12355,12656
789,Truck36748,119,SourceSink12657,12750
790,Truck34826,441,SourceSink12757,12541
791,Truck36007,243,SourceSink12625,12541
792,Truck36084,231,SourceSink13012,12870
793,Truck36341,186,SourceSink12542,12354
794,Truck34980,416,SourceSink13034,12355
795,Truck35652,304,SourceSink12253,12870
796,Truck35699,296,SourceSink10000,12657
797,Truck35839,273,SourceSink12541,12656
798,Truck36237,206,SourceSink13023,12800
799,Truck34901,429,SourceSink11303,12757
800,Truck35293,366,SourceSink10000,12871
801,Truck35008,414,SourceSink13012,11303
802,Truck35787,284,SourceSink12541,12630
803,Truck36262,203,SourceSink12542,12749
804,Truck36303,196,SourceSink12253,13011
805,Truck37141,55,SourceSink12871,13022
806,Truck36038,243,SourceSink12625,12541
807,Truck36635,143,SourceSink12542,11303
808,Truck34847,442,SourceSink12254,13040
809,Truck34864,439,SourceSink10000,13040
810,Truck34987,419,SourceSink13012,12254
811,Truck34990,418,SourceSink11302,12630
812,Truck35118,396,SourceSink13022,12355
813,Truck36773,121,SourceSink12657,12756
814,Truck37314,30,SourceSink13034,13022
815,Truck36284,202,SourceSink12799,12630
816,Truck36639,144,SourceSink10000,12542
817,Truck35005,418,SourceSink11302,12749
818,Truck35025,416,SourceSink13034,12355
819,Truck36473,172,SourceSink12757,12656
820,Truck36640,145,SourceSink12542,10000
821,Truck37162,55,SourceSink13022,12871
822,Truck37329,29,SourceSink13012,13034
823,Truck36078,239,SourceSink11302,12757
824,Truck36646,146,SourceSink13040,13011
825,Truck36857,111,SourceSink12749,12629
826,Truck37407,18,SourceSink13023,13022
827,Truck37323,32,SourceSink13022,13040
828,Truck36559,163,SourceSink12630,12750
829,Truck37344,30,SourceSink13034,13022
830,Truck35156,396,SourceSink13022,12355
831,Truck35346,366,SourceSink12871,10000
832,Truck35567,330,SourceSink12355,12756
833,Truck35685,309,SourceSink12624,12750
834,Truck35819,286,SourceSink12657,12254
835,Truck36503,172,SourceSink12757,12656
836,Truck36843,116,SourceSink12541,11303
837,Truck37090,73,SourceSink13011,12871
838,Truck35107,404,SourceSink12354,12871
839,Truck36109,238,SourceSink12624,12749
840,Truck36592,159,SourceSink12542,12657
841,Truck36668,145,SourceSink12542,10000
842,Truck37199,54,SourceSink13012,12871
843,Truck37451,14,SourceSink13033,13022
844,Truck34855,448,SourceSink11303,12799
845,Truck35041,419,SourceSink11303,13033
846,Truck36372,194,SourceSink12624,12657
847,Truck37512,8,SourceSink13033,13023
848,Truck35694,311,SourceSink12541,13023
849,Truck35992,261,SourceSink12756,11302
850,Truck36794,127,SourceSink12253,12871
851,Truck37093,76,SourceSink12253,13023
852,Truck37450,17,SourceSink13012,13023
853,Truck34953,435,SourceSink13011,10000
854,Truck35467,350,SourceSink12749,12541
855,Truck36986,96,SourceSink12542,12625
856,Truck35074,415,SourceSink11303,13022
857,Truck36210,226,SourceSink12254,12800
858,Truck35082,415,SourceSink13022,11303
859,Truck35245,389,SourceSink12800,12630
860,Truck36004,261,SourceSink11302,12756
861,Truck36188,231,SourceSink13012,12870
862,Truck36671,150,SourceSink12625,12355
863,Truck37552,6,SourceSink13040,13034
864,Truck34976,435,SourceSink13034,11303
865,Truck35573,338,SourceSink11303,12749
866,Truck36705,147,SourceSink12800,12871
867,Truck36819,128,SourceSink12355,12354
868,Truck37406,30,SourceSink13022,13034
869,Truck35884,284,SourceSink12541,12630
870,Truck35930,276,SourceSink12542,12756
871,Truck36153,240,SourceSink13023,12870
872,Truck36441,191,SourceSink12630,12355
873,Truck37315,45,SourceSink12756,12799
874,Truck37414,30,SourceSink13034,13022
875,Truck34948,442,SourceSink13040,12254
876,Truck36429,194,SourceSink12657,12624
877,Truck36731,144,SourceSink10000,12542
878,Truck36789,135,SourceSink12542,12254
879,Truck34977,438,SourceSink12254,13011
880,Truck35795,303,SourceSink12541,13022
881,Truck36045,261,SourceSink11303,12656
882,Truck36784,137,SourceSink12630,12542
883,Truck34831,463,SourceSink12354,13023
884,Truck35850,294,SourceSink12542,12757
885,Truck36220,232,SourceSink13022,12870
886,Truck36681,154,SourceSink12656,12756
887,Truck37138,76,SourceSink12253,13023
888,Truck37277,55,SourceSink13022,12871
889,Truck37465,24,SourceSink13023,13034
890,Truck34812,468,SourceSink12253,12355
891,Truck35132,413,SourceSink10000,12756
892,Truck36095,254,SourceSink13040,12870
893,Truck36230,231,SourceSink12870,13012
894,Truck36751,144,SourceSink10000,12542
895,Truck37031,96,SourceSink12629,12542
896,Truck37438,29,SourceSink13012,13034
897,Truck37519,18,SourceSink13022,13023
898,Truck35203,403,SourceSink12542,12871
899,Truck36066,259,SourceSink11302,12750
900,Truck35003,439,SourceSink13040,10000
901,Truck35140,415,SourceSink13022,11303
902,Truck35172,409,SourceSink11303,12750
903,Truck36919,119,SourceSink12750,12657
904,Truck37279,58,SourceSink13040,12253
905,Truck37316,50,SourceSink11303,12354
906,Truck34916,452,SourceSink12354,12750
907,Truck35084,424,SourceSink12254,13033
908,Truck34895,458,SourceSink12542,13033
909,Truck35090,424,SourceSink12254,13033
910,Truck36304,223,SourceSink12254,12629
911,Truck35015,441,SourceSink12757,12541
912,Truck35036,437,SourceSink11302,12629
913,Truck35411,375,SourceSink12541,12253
914,Truck36142,252,SourceSink13034,12870
915,Truck36560,184,SourceSink12756,12629
916,Truck37545,20,SourceSink13034,13033
917,Truck34823,474,SourceSink13034,12542
918,Truck34939,453,SourceSink13012,12542
919,Truck35243,403,SourceSink12756,12254
920,Truck36019,274,SourceSink12750,12542
921,Truck36098,260,SourceSink12254,12870
922,Truck36479,196,SourceSink12253,13011
923,Truck36950,118,SourceSink12541,10000
924,Truck34909,459,SourceSink12354,13033
925,Truck35144,420,SourceSink12254,13022
926,Truck35157,417,SourceSink10000,13022
927,Truck36006,276,SourceSink12542,12756
928,Truck36936,121,SourceSink12254,12541
929,Truck37195,76,SourceSink13023,12253
930,Truck37483,30,SourceSink13034,13022
931,Truck37559,20,SourceSink13033,13034
932,Truck35177,416,SourceSink13034,12355
933,Truck35185,414,SourceSink13012,11303
934,Truck35616,345,SourceSink12355,12871
935,Truck36885,132,SourceSink13023,13011
936,Truck37538,24,SourceSink13023,13034
937,Truck37610,13,SourceSink13033,13012
938,Truck35254,404,SourceSink12354,12871
939,Truck35861,303,SourceSink12541,13022
940,Truck37300,62,SourceSink12542,12355
941,Truck36047,274,SourceSink12750,12542
942,Truck36291,231,SourceSink12629,11303
943,Truck37205,77,SourceSink12871,13040
944,Truck37520,29,SourceSink13034,13012
945,Truck37589,18,SourceSink13023,13022
946,Truck35166,420,SourceSink12254,13022
947,Truck36298,231,SourceSink13012,12870
948,Truck35412,382,SourceSink12625,12870
949,Truck35881,302,SourceSink13012,12541
950,Truck35920,295,SourceSink12624,12800
951,Truck36058,272,SourceSink11303,12630
952,Truck36937,126,SourceSink12542,12656
953,Truck36938,126,SourceSink12656,12542
954,Truck35194,417,SourceSink10000,13022
955,Truck35200,416,SourceSink10000,13012
956,Truck35222,414,SourceSink13011,12355
957,Truck35285,404,SourceSink12354,12871
958,Truck35871,306,SourceSink12541,12657
959,Truck36116,264,SourceSink12630,12254
960,Truck36370,220,SourceSink13040,12800
961,Truck37218,77,SourceSink12355,12254
962,Truck36071,272,SourceSink11303,12630
963,Truck36187,253,SourceSink12254,12656
964,Truck37232,77,SourceSink13040,12871
965,Truck37348,59,SourceSink13033,12871
966,Truck34988,455,SourceSink13022,12354
967,Truck35183,421,SourceSink12254,12757
968,Truck35942,294,SourceSink12542,12757
969,Truck36317,231,SourceSink11303,12629
970,Truck36958,126,SourceSink12542,12656
971,Truck37208,81,SourceSink12656,12749
972,Truck34883,473,SourceSink12354,13011
973,Truck35187,421,SourceSink10000,13033
974,Truck35642,348,SourceSink12629,12800
975,Truck36621,184,SourceSink12756,12625
976,Truck37121,97,SourceSink12541,12355
977,Truck36924,134,SourceSink12254,12542
978,Truck37596,24,SourceSink13034,13023
979,Truck35218,419,SourceSink12254,13012
980,Truck36323,233,SourceSink10000,12629
981,Truck34885,476,SourceSink12542,13040
982,Truck35138,433,SourceSink13011,11303
983,Truck35196,423,SourceSink12541,12756
984,Truck35471,378,SourceSink12656,12800
985,Truck34821,488,SourceSink13012,12624
986,Truck36406,221,SourceSink11303,12800
987,Truck37619,23,SourceSink12757,12799
988,Truck34817,489,SourceSink10000,12253
989,Truck35231,421,SourceSink13033,10000
990,Truck35009,459,SourceSink13033,12354
991,Truck35276,415,SourceSink13022,11303
992,Truck35400,395,SourceSink13012,12355
993,Truck36615,191,SourceSink12656,12799
994,Truck35277,416,SourceSink13034,12355
995,Truck35289,414,SourceSink13012,11303
996,Truck35590,364,SourceSink11303,12871
997,Truck35680,348,SourceSink12629,12800
998,Truck35726,340,SourceSink10000,12749
999,Truck36179,263,SourceSink10000,12656
1000,Truck37166,96,SourceSink12542,12629
1001,Truck37505,43,SourceSink12542,12624
1002,Truck37666,18,SourceSink13022,13023
1003,Truck35131,439,SourceSink13040,10000
1004,Truck35239,421,SourceSink10000,13033
1005,Truck35260,418,SourceSink11302,12630
1006,Truck36208,259,SourceSink11302,12750
1007,Truck36357,233,SourceSink12625,10000
1008,Truck36435,221,SourceSink12629,12799
1009,Truck36660,184,SourceSink12625,12756
1010,Truck37430,56,SourceSink13034,12253
1011,Truck37636,24,SourceSink13023,13034
1012,Truck35034,458,SourceSink13033,12542
1013,Truck35575,369,SourceSink12871,12254
1014,Truck35599,364,SourceSink11303,12871
1015,Truck37049,118,SourceSink10000,12541
1016,Truck37280,81,SourceSink12253,13012
1017,Truck35290,417,SourceSink13022,10000
1018,Truck36224,259,SourceSink12750,11302
1019,Truck36499,213,SourceSink12355,12657
1020,Truck37057,118,SourceSink12541,10000
1021,Truck37748,8,SourceSink13023,13033
1022,Truck35282,419,SourceSink13012,12254
1023,Truck37458,54,SourceSink13012,12871
1024,Truck34951,473,SourceSink12354,13011
1025,Truck35310,416,SourceSink13034,12355
1026,Truck35374,404,SourceSink12354,12871
1027,Truck36324,243,SourceSink12541,12625
1028,Truck36844,159,SourceSink12542,12657
1029,Truck35199,433,SourceSink13011,11303
1030,Truck35303,417,SourceSink10000,13022
1031,Truck35867,323,SourceSink13034,12541
1032,Truck36348,240,SourceSink13023,12870
1033,Truck36489,218,SourceSink13034,12800
1034,Truck35159,440,SourceSink12254,12799
1035,Truck36155,274,SourceSink12629,12354
1036,Truck36708,182,SourceSink12750,12625
1037,Truck37349,75,SourceSink13034,12871
1038,Truck37588,38,SourceSink12800,12870
1039,Truck35420,400,SourceSink13033,12355
1040,Truck37476,55,SourceSink13022,12871
1041,Truck37630,32,SourceSink13040,13022
1042,Truck35217,433,SourceSink11303,13011
1043,Truck36245,261,SourceSink12354,12800
1044,Truck36423,231,SourceSink12870,13012
1045,Truck37040,127,SourceSink12253,12871
1046,Truck37350,77,SourceSink13040,12871
1047,Truck36294,254,SourceSink13040,12870
1048,Truck36296,253,SourceSink12254,12656
1049,Truck36432,231,SourceSink13012,12870
1050,Truck35361,413,SourceSink10000,12756
1051,Truck36008,304,SourceSink12656,12354
1052,Truck36130,284,SourceSink12541,12630
1053,Truck36689,190,SourceSink12624,12541
1054,Truck37693,26,SourceSink12756,12757
1055,Truck37705,24,SourceSink13034,13023
1056,Truck36901,156,SourceSink12354,12541
1057,Truck37391,75,SourceSink13034,12871
1058,Truck35193,442,SourceSink13040,12254
1059,Truck36761,181,SourceSink12870,12871
1060,Truck35148,450,SourceSink12799,10000
1061,Truck35215,440,SourceSink13034,12254
1062,Truck36622,206,SourceSink12800,13023
1063,Truck37736,22,SourceSink13033,13040
1064,Truck37768,17,SourceSink13023,13012
1065,Truck37812,9,SourceSink13012,13022
1066,Truck36139,286,SourceSink12657,12254
1067,Truck37362,82,SourceSink12253,13022
1068,Truck35216,442,SourceSink13040,12254
1069,Truck35348,421,SourceSink13033,10000
1070,Truck35379,415,SourceSink11303,13022
1071,Truck34892,497,SourceSink13023,12624
1072,Truck34929,489,SourceSink12624,13022
1073,Truck35039,473,SourceSink13011,12354
1074,Truck36787,180,SourceSink10000,12624
1075,Truck36997,144,SourceSink10000,12542
1076,Truck37825,9,SourceSink13022,13012
1077,Truck36408,243,SourceSink12541,12629
1078,Truck37716,29,SourceSink13012,13034
1079,Truck37814,12,SourceSink11303,12254
1080,Truck34921,492,SourceSink12253,12254
1081,Truck35389,418,SourceSink13040,12355
1082,Truck35485,400,SourceSink12355,13033
1083,Truck35512,396,SourceSink12355,13022
1084,Truck36669,202,SourceSink12799,12630
1085,Truck37198,111,SourceSink12629,12749
1086,Truck37691,34,SourceSink12625,12656
1087,Truck35359,423,SourceSink12756,12541
1088,Truck35388,419,SourceSink13033,11303
1089,Truck35805,348,SourceSink12355,12757
1090,Truck37111,127,SourceSink12253,12871
1091,Truck37599,50,SourceSink12354,11303
1092,Truck35825,345,SourceSink12355,12871
1093,Truck36327,259,SourceSink11302,12750
1094,Truck37529,62,SourceSink12542,12355
1095,Truck35134,460,SourceSink12541,12799
1096,Truck35208,448,SourceSink11303,12799
1097,Truck35423,414,SourceSink11303,13012
1098,Truck36682,202,SourceSink12799,12749
1099,Truck35174,455,SourceSink13022,12354
1100,Truck36740,194,SourceSink12657,12624
1101,Truck37859,9,SourceSink13022,13012
1102,Truck34967,491,SourceSink12871,12625
1103,Truck34972,491,SourceSink12625,12871
1104,Truck35422,418,SourceSink13040,12355
1105,Truck35498,404,SourceSink12871,12354
1106,Truck36533,231,SourceSink11303,12629
1107,Truck37118,131,SourceSink12625,12624
1108,Truck37870,9,SourceSink13012,13022
