,road,id,model_type,name,lat,lon,length,condition,length_class
0,N1,LRP004b,sourcesink,.,23.6946638363636,90.4877749181818,6.6,A,S
1,N1,LRP004br,link,road0,23.69986186446555,90.50549453226654,4044.400000000001,-,-
2,N1,LRP008b,bridge,KANCHPUR PC GIRDER BRIDGE,23.7050598925675,90.5232141463513,397.0,C,XL
3,N1,LRP008br,link,road1,23.7007299897392,90.529156563228,1169.9999999999984,-,-
4,N1,LRP010a,bridge,KATCHPUR BOX CULVERT,23.6964000869109,90.5350989801047,8.0,B,S
5,N1,LRP010ar,link,road2,23.695395350523498,90.5363365287958,329.00000000000153,-,-
6,N1,LRP010b,bridge,NOYAPARA CULVERT,23.6943906141361,90.5375740774869,6.3,A,S
7,N1,LRP010br,link,road3,23.694346500525953,90.53764072472475,10.69999999999946,-,-
8,N1,LRP010c,bridge,ADUPUR CULVERT,23.6943023869158,90.5377073719626,6.3,A,S
9,N1,LRP010cr,link,road4,23.693331269392452,90.5393128808411,392.69999999999914,-,-
10,N1,LRP011a,bridge,NAYABARI KASPUR BOX CULVERT,23.6923601518691,90.5409183897196,8.3,A,S
11,N1,LRP011ar,link,road5,23.6916360416921,90.54319044273855,503.70000000000044,-,-
12,N1,LRP011c,bridge,NAYABARI BOX CULVERT,23.6909119315151,90.5454624957575,10.6,B,M
13,N1,LRP011cr,link,road6,23.68966212876775,90.54701051241955,420.4000000000009,-,-
14,N1,LRP012a,bridge,KHAS PARA BOX CULVERT,23.6884123260204,90.5485585290816,9.3,A,S
15,N1,LRP012ar,link,road7,23.6883660295918,90.5486041683673,4.699999999999346,-,-
16,N1,LRP012b,bridge,DAWAN BAG BOX CULVERT,23.6883197331632,90.548649807653,6.1,A,S
17,N1,LRP012br,link,road8,23.686951380095103,90.54992889436701,400.9,-,-
18,N1,LRP013a,bridge,MADANPUR BRIDGE(L),23.685583027027,90.551207981081,26.3,A,M
19,N1,LRP013ar,link,road9,23.681693263513502,90.55351370804046,887.6999999999997,-,-
20,N1,LRP014a,bridge,KAWTALA BOX CULVERT,23.6778035,90.5558194349999,11.9,A,M
21,N1,LRP014ar,link,road10,23.67055628480745,90.55983821489846,1879.1,-,-
22,N1,LRP016a,bridge,MALIBAG BOX CULVERT,23.6633090696149,90.563856994797,5.55,B,S
23,N1,LRP016ar,link,road11,23.65886738736425,90.5702936098985,1663.4500000000005,-,-
24,N1,LRP017b,bridge,Langalbandh Bridge.,23.6544257051136,90.576730225,159.52,C,L
25,N1,LRP017br,link,road12,23.6541989825568,90.5770703225,-71.51999999999904,-,-
26,N1,LRP018a,bridge,Darikandi Bridge (L),23.65397226,90.57741042,20.5,A,M
27,N1,LRP018ar,link,road13,23.6518633296774,90.58097971427415,350.49999999999864,-,-
28,N1,LRP018c,bridge,SONARKALI BRIDGE(L),23.6497543993548,90.5845490085483,24.5,B,M
29,N1,LRP018cr,link,road14,23.647861497135,90.5868804949521,624.5000000000009,-,-
30,N1,LRP019a,bridge,MOLLIK PARA P.C(L),23.6459685949152,90.5892119813559,40.5,B,M
31,N1,LRP019ar,link,road15,23.6419614832268,90.5914396895241,977.5000000000007,-,-
32,N1,LRP020a,bridge,KRIBORDI BOX CULVERT,23.6379543715384,90.5936673976923,6.0,A,S
33,N1,LRP020ar,link,road16,23.6358797957692,90.59553074134615,630.9999999999969,-,-
34,N1,LRP020b,bridge,SHADIPUR BOX CULVERT,23.63380522,90.597394085,10.4,B,M
35,N1,LRP020br,link,road17,23.6311360353846,90.59984782865385,776.6000000000026,-,-
36,N1,LRP021c,bridge,MARIKHALL BRIDGE,23.6284668507692,90.6023015723077,89.2,A,L
37,N1,LRP021cr,link,road18,23.624175036860002,90.6053272287768,1054.7999999999984,-,-
38,N1,LRP022a,bridge,SANGAKADI CULVERT,23.6198832229508,90.6083528852459,5.5,B,S
39,N1,LRP022ar,link,road19,23.61876200971065,90.60895174791705,262.5000000000007,-,-
40,N1,LRP023a,bridge,ASHIR CHAR ( Left),23.6176407964705,90.6095506105882,213.5,B,XL
41,N1,LRP023ar,link,road20,23.615614090427748,90.61022678336894,271.49999999999943,-,-
42,N1,LRP023c,bridge,ASHARIR CHAR (L),23.613587384385,90.6109029561497,120.1,A,L
43,N1,LRP023cr,link,road21,23.60817348647165,90.61321732635861,1191.9000000000012,-,-
44,N1,LRP024a,bridge,MEGHNA BRIDGE,23.6027595885583,90.6155316965675,900.0,C,XL
45,N1,LRP024ar,link,road22,23.5978707356738,90.6217508168297,821.9999999999977,-,-
46,N1,LRP026a,bridge,TATULTALA CULVERT,23.5929818827893,90.6279699370919,5.6,A,S
47,N1,LRP026ar,link,road23,23.59189536876805,90.62910339845101,331.4000000000033,-,-
48,N1,LRP026b,bridge,BAILAKANDI CULVERT,23.5908088547468,90.6302368598101,5.5,A,S
49,N1,LRP026br,link,road24,23.588563488643402,90.6323731402597,662.4999999999993,-,-
50,N1,LRP027a,bridge,MALUAKANDI CULVEDRT,23.58631812254,90.6345094207093,5.6,A,S
51,N1,LRP027ar,link,road25,23.58214907369375,90.6382143648516,1189.4000000000003,-,-
52,N1,LRP028a,bridge,BHATIR CHAR BRIDGE,23.5779800248475,90.6419193089939,163.5,A,L
53,N1,LRP028ar,link,road26,23.574805325272,90.64366761633906,659.5000000000005,-,-
54,N1,LRP029a,bridge,ANAR PURA BRIDGE(L),23.5716306256965,90.6454159236842,29.0,A,M
55,N1,LRP029ar,link,road27,23.5688170106743,90.6470198242062,674.999999999997,-,-
56,N1,LRP030a,bridge,VITIKANDA - ANAR PUR CULVERT,23.5660033956521,90.6486237247282,34.7,A,M
57,N1,LRP030ar,link,road28,23.56259721264085,90.65218564754925,1031.3000000000025,-,-
58,N1,LRP031a,bridge,ALIPURA BRIDGE (LEFT),23.5591910296296,90.6557475703703,26.3,B,M
59,N1,LRP031ar,link,road29,23.55744965987805,90.6577444974636,537.7,-,-
60,N1,LRP032b,bridge,Bhaber char Bridge(L),23.5557082901265,90.6597414245569,29.83,A,M
61,N1,LRP032br,link,road30,23.55372524042405,90.6620476499073,619.1700000000009,-,-
62,N1,LRP032d,bridge,BOBARCHAR BRIDGE(L),23.5517421907216,90.6643538752577,28.9,A,M
63,N1,LRP032dr,link,road31,23.5497399676822,90.66670464253954,627.0999999999989,-,-
64,N1,LRP033a,bridge,PURRANBUICHE BOX CULVERT,23.5477377446428,90.6690554098214,9.1,A,S
65,N1,LRP033ar,link,road32,23.54768119419635,90.6691237377232,9.899999999998352,-,-
66,N1,LRP033b,bridge,NOYAPARA,23.5476246437499,90.669192065625,5.2,A,S
67,N1,LRP033br,link,road33,23.54515503749995,90.6720106390625,789.8000000000017,-,-
68,N1,LRP034a,bridge,MADHAYA BAUSHIA(L),23.54268543125,90.6748292125,70.0,A,L
69,N1,LRP034ar,link,road34,23.541038224025,90.67664350065,449.999999999996,-,-
70,N1,LRP034c,bridge,BOCTAR KANDI BOX CULVERT,23.5393910168,90.6784577888,5.1,C,S
71,N1,LRP034cr,link,road35,23.53608310333085,90.68216394831705,1064.9000000000003,-,-
72,N1,LRP035a,bridge,.,23.5327751898617,90.6858701078341,9.5,A,S
73,N1,LRP035ar,link,road36,23.53208742519195,90.68665951689705,217.50000000000387,-,-
74,N1,LRP036a,bridge,BORAKANDI BRIDGE(L),23.5313996605222,90.68744892596,24.5,B,M
75,N1,LRP036ar,link,road37,23.530775811586402,90.68862205484746,274.4999999999995,-,-
76,N1,LRP036c,bridge,CHAR BOUSHEA (2),23.5301519626506,90.6897951837349,8.4,A,S
77,N1,LRP036cr,link,road38,23.5312852813253,90.70703795356745,2285.600000000004,-,-
78,N1,LRP040b,bridge,BALDHA KHAL RCC GIDER BRIDGE,23.5324186,90.7242807234,21.8,C,M
79,N1,LRP040br,link,road39,23.532088691599952,90.72672936645,534.1999999999974,-,-
80,N1,LRP040c,bridge,MAIS PARA BOX CULVERT,23.5317587831999,90.7291780095,6.0,B,S
81,N1,LRP040cr,link,road40,23.53078192214995,90.74371562975,3070.0000000000005,-,-
82,N1,LRP043a,bridge,SHAHID NAGIR,23.5298050611,90.75825325,16.5,C,M
83,N1,LRP043ar,link,road41,23.530285294660402,90.76916648757665,2211.5000000000014,-,-
84,N1,LRP046a,bridge,SARKAR BARI CULVERT,23.5307655282208,90.7800797251533,3.9,C,S
85,N1,LRP046ar,link,road42,23.5308169345816,90.785943621163,1703.1000000000006,-,-
86,N1,LRP047a,bridge,AMIRABATH SLAB CULVERT,23.5308683409424,90.7918075171727,6.5,C,S
87,N1,LRP047ar,link,road43,23.5313459087212,90.80141151533635,1506.4999999999982,-,-
88,N1,LRP049a,bridge,Ginlatoly,23.5318234765,90.8110155135,15.9,C,M
89,N1,LRP049ar,link,road44,23.5323989028,90.82099649484995,2158.0999999999995,-,-
90,N1,LRP051a,bridge,RAIPUR BOX CULVERT,23.5329743291,90.8309774761999,12.2,A,M
91,N1,LRP051ar,link,road45,23.52794549715,90.83759804469994,1742.8000000000025,-,-
92,N1,LRP053a,bridge,AITAL BANGA BOX CULVERT,23.5229166652,90.8442186132,4.5,C,S
93,N1,LRP053ar,link,road46,23.5165022117035,90.85996950836764,3688.4999999999977,-,-
94,N1,LRP056a,bridge,Illiot bazar Bridge,23.510087758207,90.8757204035353,28.9,C,M
95,N1,LRP056ar,link,road47,23.508045096153502,90.88894747121765,2803.100000000001,-,-
96,N1,LRP059a,bridge,KHAT GHOR BOX CULVERT,23.5060024341,90.9021745389,5.9,B,S
97,N1,LRP059ar,link,road48,23.505807787850003,90.91182028035,1986.0999999999972,-,-
98,N1,LRP061a,bridge,BAKRA BOX CULVERT,23.5056131416,90.9214660218,3.0,B,S
99,N1,LRP061ar,link,road49,23.5040104632,90.9323539573,2265.000000000001,-,-
100,N1,LRP064a,bridge,MATIA BAZER,23.5024077848,90.9432418928,6.0,B,S
101,N1,LRP064ar,link,road50,23.5018814886,90.94531315084996,433.9999999999977,-,-
102,N1,LRP064c,bridge,SONAPUR BOX CULVERT,23.5013551924,90.9473844088999,3.0,A,S
103,N1,LRP064cr,link,road51,23.4986257532,90.95948083024994,2637.0000000000005,-,-
104,N1,LRP067a,bridge,KARON KHAL SLAB CULVERT,23.495896314,90.9715772516,4.6,B,S
105,N1,LRP067ar,link,road52,23.4945845643,90.9801486466,1857.4000000000092,-,-
106,N1,LRP068a,bridge,MILL GHAT BOX CULVERT,23.4932728146,90.9887200416,4.5,A,S
107,N1,LRP068ar,link,road53,23.4900767041627,91.0031433671235,3111.4999999999995,-,-
108,N1,LRP072a,bridge,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,23.4868805937254,91.017566692647,23.1,C,M
109,N1,LRP072ar,link,road54,23.484333958515947,91.0319507888608,3099.8999999999905,-,-
110,N1,LRP075a,bridge,CORI PAI BOX CULVERT,23.4817873233065,91.0463348850746,4.6,B,S
111,N1,LRP075ar,link,road55,23.48176857658745,91.05134492687941,1028.4000000000015,-,-
112,N1,LRP076a,bridge,COREPAI BOX CULVERT,23.4817498298684,91.0563549686842,4.6,B,S
113,N1,LRP076ar,link,road56,23.4811814579342,91.0618823689421,1164.399999999997,-,-
114,N1,LRP077a,bridge,NIMSHAR SLAB CULVERT,23.480613086,91.0674097692,1.5,A,S
115,N1,LRP077ar,link,road57,23.479142685550002,91.07607520425,1899.5000000000105,-,-
116,N1,LRP079a,bridge,KABILA DUBARCHAR SLAB CULVERT,23.4776722851,91.0847406393,1.0,C,S
117,N1,LRP079ar,link,road58,23.4778940950191,91.0958869233537,2565.999999999993,-,-
118,N1,LRP081a,bridge,NAZIRA BOX CULVERT,23.4781159049382,91.1070332074074,3.0,B,S
119,N1,LRP081ar,link,road59,23.47876214650575,91.1154626449881,1484.9999999999995,-,-
120,N1,LRP083a,bridge,TIPRA BAZAR BOX CULVERT,23.4794083880733,91.1238920825688,1.4,A,S
121,N1,LRP083ar,link,road60,23.47947665603665,91.1264696132844,550.6000000000067,-,-
122,N1,LRP083b,bridge,AMTOLI SLAB CULVERT,23.479544924,91.129047144,2.9,A,S
123,N1,LRP083br,link,road61,23.4615894419136,91.13920697955939,4721.099999999989,-,-
124,N1,LRP088a,bridge,Dhanpur Bridge,23.4436339598272,91.1493668151188,22.85,C,M
125,N1,LRP088ar,link,road62,23.432441365159498,91.15863057617764,3356.150000000005,-,-
126,N1,LRP092a,bridge,Paduar Bazar Bridge,23.4212487704918,91.1678943372365,35.97,C,M
127,N1,LRP092ar,link,road63,23.4165905967538,91.18089866107854,2472.0299999999957,-,-
128,N1,LRP094a,bridge,Mostapur Bridge,23.4119324230158,91.1939029849206,27.35,C,M
129,N1,LRP094ar,link,road64,23.40479212140225,91.20866255980326,3629.650000000011,-,-
130,N1,LRP098a,bridge,Matigara Bridge,23.3976518197887,91.2234221346859,27.35,C,M
131,N1,LRP098ar,link,road65,23.38450829764435,91.23421983809291,3653.6499999999974,-,-
132,N1,LRP101a,bridge,SUAGAZI RCC GIDER BRIDGE,23.3713647755,91.2450175414999,30.4,A,M
133,N1,LRP101ar,link,road66,23.36176422646905,91.25115430808614,2487.600000000001,-,-
134,N1,LRP104a,bridge,LAL BAG RCC GIDER BRIDGE,23.3521636774381,91.2572910746724,22.8,C,M
135,N1,LRP104ar,link,road67,23.34741757471905,91.26088835533619,1274.199999999997,-,-
136,N1,LRP105a,bridge,CHANSIRI BOXCUIVERT,23.342671472,91.264485636,14.3,A,M
137,N1,LRP105ar,link,road68,23.3364088522,91.2696824592,1751.7000000000055,-,-
138,N1,LRP107a,bridge,MIABAZAR BOX CULVERT,23.3301462324,91.2748792824,24.0,A,M
139,N1,LRP107ar,link,road69,23.3241079596569,91.27898300728505,1581.9999999999945,-,-
140,N1,LRP109a,bridge,NOYA BAZER BOX CULVERT,23.3180696869138,91.2830867321701,9.2,A,S
141,N1,LRP109ar,link,road70,23.31321548001995,91.2848327178218,1154.8000000000013,-,-
142,N1,LRP110a,bridge,DOLL BARI CULVERT,23.3083612731261,91.2865787034735,19.2,B,M
143,N1,LRP110ar,link,road71,23.3058959590796,91.2877778716043,588.800000000004,-,-
144,N1,LRP110c,bridge,DHARMA PUR SLAB CULVERT,23.3034306450331,91.2889770397351,2.6,B,S
145,N1,LRP110cr,link,road72,23.30069908610035,91.28999558836466,651.3999999999963,-,-
146,N1,LRP111a,bridge,LALGORE BEZER CULVERT,23.2979675271676,91.2910141369942,3.2,A,S
147,N1,LRP111ar,link,road73,23.2938370829065,91.29198630405486,954.7999999999984,-,-
148,N1,LRP112a,bridge,SUPUYA BOX CULVERT,23.2897066386454,91.2929584711155,13.4,A,M
149,N1,LRP112ar,link,road74,23.28595078224255,91.2948119904027,946.5999999999938,-,-
150,N1,LRP113a,bridge,BOWCHI BAZAR CULVERT,23.2821949258397,91.2966655096899,4.6,B,S
151,N1,LRP113ar,link,road75,23.27760693791985,91.29981584894495,1243.4000000000046,-,-
152,N1,LRP114a,bridge,AMAN GONG SLAB CULVERT,23.27301895,91.3029661882,6.3,B,S
153,N1,LRP114ar,link,road76,23.2674275220297,91.3049939634069,1328.700000000008,-,-
154,N1,LRP116a,bridge,RANGAMATIA (1) BOX CULVERT,23.2618360940594,91.3070217386138,3.0,B,S
155,N1,LRP116ar,link,road77,23.260626372029698,91.30719141930689,270.9999999999867,-,-
156,N1,LRP116b,bridge,RANGOWATIA 2 CULVERT,23.25941665,91.3073611,3.0,B,S
157,N1,LRP116br,link,road78,23.258529813744047,91.30748837470375,196.00000000001228,-,-
158,N1,LRP116c,bridge,NOWA PARA BOX CULVERT,23.2576429774881,91.3076156494075,3.6,B,S
159,N1,LRP116cr,link,road79,23.255194658649252,91.3080041449644,545.3999999999924,-,-
160,N1,LRP117a,bridge,HARISHARDE CULVERT,23.2527463398104,91.3083926405213,4.5,B,S
161,N1,LRP117ar,link,road80,23.24856892620145,91.30989793489024,1008.5000000000052,-,-
162,N1,LRP118a,bridge,SONAGATI BOX CULVERT,23.2443915125925,91.3114032292592,2.5,B,S
163,N1,LRP118ar,link,road81,23.2436477872778,91.31168859162345,179.50000000000216,-,-
164,N1,LRP118b,bridge,BALUJURI BOX CULVERT,23.2429040619631,91.3119739539877,19.2,B,M
165,N1,LRP118br,link,road82,23.241348046465,91.3122740200171,338.7999999999899,-,-
166,N1,LRP118d,bridge,BALUZURI 2 CULVERT,23.2397920309669,91.3125740860465,2.6,A,S
167,N1,LRP118dr,link,road83,23.2379339913096,91.31278214186045,419.40000000001123,-,-
168,N1,LRP119a,bridge,KALIR BAZAR BOX CULVERT,23.2360759516523,91.3129901976744,2.5,A,S
169,N1,LRP119ar,link,road84,23.232497771808248,91.31320613276574,804.499999999988,-,-
170,N1,LRP119b,bridge,KALIA BAZER BOC CULVERT,23.2289195919642,91.3134220678571,3.1,B,S
171,N1,LRP119br,link,road85,23.22741901961075,91.3134958927893,330.90000000000316,-,-
172,N1,LRP120a,bridge,CHAUDDAGARAM BOX CULVERT,23.2259184472573,91.3135697177215,2.6,B,S
173,N1,LRP120ar,link,road86,23.2239761725175,91.31363515552741,435.40000000000236,-,-
174,N1,LRP120b,bridge,CHADDAGRAM BAZAR BOX CULVERT,23.2220338977777,91.3137005933333,6.0,A,S
175,N1,LRP120br,link,road87,23.217614734961252,91.3145251668616,1000.0000000000002,-,-
176,N1,LRP121b,bridge,HAYDAR POLE BOX CULVERT,23.2131955721448,91.3153497403899,14.3,B,M
177,N1,LRP121br,link,road88,23.20911710046925,91.3158332343324,918.6999999999928,-,-
178,N1,LRP122a,bridge,FALGUNCORA CULVERT,23.2050386287937,91.3163167282749,6.1,A,S
179,N1,LRP122ar,link,road89,23.200613712084703,91.31699361760565,1029.9000000000015,-,-
180,N1,LRP123a,bridge,ATTOCK GRAM BOX CULVERT,23.1961887953757,91.3176705069364,6.1,A,S
181,N1,LRP123ar,link,road90,23.19181191040295,91.31928781933814,1071.900000000003,-,-
182,N1,LRP124a,bridge,BOSONTA PUR BOX CULVERT,23.1874350254302,91.3209051317399,6.1,C,S
183,N1,LRP124ar,link,road91,23.184615420206953,91.32089194160285,658.9000000000062,-,-
184,N1,LRP125a,bridge,BASHONTA PUR (2),23.1817958149837,91.3208787514658,9.5,B,S
185,N1,LRP125ar,link,road92,23.1772115234259,91.32072810787575,1054.499999999993,-,-
186,N1,LRP126a,bridge,NANKORA BOX CULVERT,23.1726272318681,91.3205774642857,3.1,B,S
187,N1,LRP126ar,link,road93,23.168070549393597,91.32108320537515,1034.899999999997,-,-
188,N1,LRP127a,bridge,ANDAJER BAZER BOX CULVERT,23.1635138669191,91.3215889464646,9.5,A,S
189,N1,LRP127ar,link,road94,23.1581251809279,91.3229534118399,1215.5000000000086,-,-
190,N1,LRP128a,bridge,DIMATOLI (1) BOX CULVERT,23.1527364949367,91.3243178772152,6.3,B,S
191,N1,LRP128ar,link,road95,23.14820163143505,91.325492962123,1087.6999999999941,-,-
192,N1,LRP129a,bridge,DIMATOLY (2) BOX CULVERT,23.1436667679334,91.3266680470308,3.5,B,S
193,N1,LRP129ar,link,road96,23.14132804398395,91.32651329095924,520.5000000000009,-,-
194,N1,LRP130a,bridge,JAGARNATHPUR BOX CULVERT,23.1389893200345,91.3263585348877,6.1,B,S
195,N1,LRP130ar,link,road97,23.136126644315652,91.32695247568435,657.9000000000157,-,-
196,N1,LRP131a,bridge,JAGOT PUR BOX CULVERT,23.1332639685968,91.327546416481,3.0,B,S
197,N1,LRP131ar,link,road98,23.12925016318725,91.32896639268489,953.9999999999936,-,-
198,N1,LRP131b,bridge,HASO BOTHACH BOX CULVERT,23.1252363577777,91.3303863688888,6.5,A,S
199,N1,LRP131br,link,road99,23.122466867598497,91.331601440896,658.499999999992,-,-
200,N1,LRP132a,bridge,FOKIR BAZAR SLAB CULVERT,23.1196973774193,91.3328165129032,4.5,B,S
201,N1,LRP132ar,link,road100,23.11776126640965,91.3339554989516,497.50000000000955,-,-
202,N1,LRP133a,bridge,KAKKARA CULVERT,23.1158251554,91.335094485,5.3,B,S
203,N1,LRP133ar,link,road101,23.1116268002694,91.33757201430555,1070.6999999999935,-,-
204,N1,LRP134a,bridge,Chanara Box Culvert,23.1074284451388,91.3400495436111,6.1,A,S
205,N1,LRP134ar,link,road102,23.10459238289545,91.34160627126205,711.8999999999893,-,-
206,N1,LRP135a,bridge,CHANGARPULL(II) BOX CULVERT,23.1017563206521,91.343162998913,3.1,B,S
207,N1,LRP135ar,link,road103,23.09955378668965,91.34432931491105,549.8999999999972,-,-
208,N1,LRP135b,bridge,ADONCORA,23.0973512527272,91.3454956309091,9.5,B,S
209,N1,LRP135br,link,road104,23.0951905448229,91.3466632347859,538.5000000000018,-,-
210,N1,LRP136a,bridge,PODOYA BOX CULVERT,23.0930298369186,91.3478308386627,3.1,A,S
211,N1,LRP136ar,link,road105,23.090052603966498,91.34952049396901,745.9000000000236,-,-
212,N1,LRP136c,bridge,FOEALTPARA BOX CULVERT,23.0870753710144,91.3512101492753,9.25,B,S
213,N1,LRP136cr,link,road106,23.084533162072653,91.3526956483568,642.7499999999868,-,-
214,N1,LRP137a,bridge,UTTOR KAIEATI CULVERT,23.0819909531309,91.3541811474383,3.5,A,S
215,N1,LRP137ar,link,road107,23.0799778289153,91.3553908252857,520.5000000000009,-,-
216,N1,LRP137b,bridge,KOKALI BOX CULVERT,23.0779647046997,91.3566005031331,14.2,B,M
217,N1,LRP137br,link,road108,23.07408144434985,91.35845135156654,942.7999999999936,-,-
218,N1,LRP138a,bridge,DUTHOSHA BOX CULVERT,23.070198184,91.3603022,6.1,B,S
219,N1,LRP138ar,link,road109,23.06547275866665,91.36108233095236,1090.9000000000085,-,-
220,N1,LRP140a,bridge,MOHAMMAD ALI MAZAR,23.0607473333333,91.3618624619047,4.0,B,S
221,N1,LRP140ar,link,road110,23.0493600694444,91.3637704671703,2574.0000000000027,-,-
222,N1,LRP142a,bridge,FATAPUR BOX CULVERT,23.0379728055555,91.3656784724359,10.8,A,M
223,N1,LRP142ar,link,road111,23.032476461314303,91.365589478204,1251.2000000000005,-,-
224,N1,LRP143a,bridge,DEBIPUR SLAB CULVERT,23.0269801170731,91.3655004839721,1.6,A,S
225,N1,LRP143ar,link,road112,23.019692479057703,91.37174004947789,2144.3999999999864,-,-
226,N1,LRP145a,bridge,CHARIPUR CULVERT.,23.0124048410423,91.3779796149837,3.4,A,S
227,N1,LRP145ar,link,road113,23.00582679852115,91.38687740749185,2353.599999999999,-,-
228,N1,LRP148a,bridge,RAMPUR BOX CULVERT,22.999248756,91.3957752,1.5,A,S
229,N1,LRP148ar,link,road114,22.9969884176401,91.39903234503815,853.5000000000182,-,-
230,N1,LRP149a,bridge,Rampur Bridge(L),22.9947280792802,91.4022894900763,22.86,B,M
231,N1,LRP149ar,link,road115,22.99372250763355,91.40351909312974,321.1399999999941,-,-
232,N1,LRP149c,bridge,.,22.9927169359869,91.4047486961832,1.9,A,S
233,N1,LRP149cr,link,road116,22.9770828364619,91.42387244944295,5346.099999999985,-,-
234,N1,LRP155a,bridge,Lemua Bridge(L),22.9614487369369,91.4429962027027,98.87,C,L
235,N1,LRP155ar,link,road117,22.95502630180175,91.461247793018,4089.1300000000165,-,-
236,N1,LRP159a,bridge,FAZAILPUR BOXCULVERT,22.9486038666666,91.4794993833333,1.5,A,S
237,N1,LRP159ar,link,road118,22.94910823783565,91.49078314142966,2346.4999999999845,-,-
238,N1,LRP161a,bridge,MUHURI BRIDGE,22.9496126090047,91.502066899526,191.5,B,L
239,N1,LRP161ar,link,road119,22.9322886575725,91.51417821730685,4612.500000000002,-,-
240,N1,LRP166a,bridge,DHOOM GHAT PC GIRDER,22.9149647061403,91.5262895350877,220.6,B,XL
241,N1,LRP166ar,link,road120,22.91233879727075,91.52760901926794,421.3999999999959,-,-
242,N1,LRP166c,bridge,BUMGAT BOXCULVERT,22.9097128884012,91.5289285034482,6.1,A,S
243,N1,LRP166cr,link,road121,22.90697959196175,91.53027914053004,647.9000000000248,-,-
244,N1,LRP167a,bridge,BOROYAR PARA SLUB CULVERT,22.9042462955223,91.5316297776119,3.0,A,S
245,N1,LRP167ar,link,road122,22.89794244776115,91.53355083880595,1480.9999999999804,-,-
246,N1,LRP169a,bridge,BAROYARHAT BOX CULVERT,22.8916386,91.5354719,3.0,A,S
247,N1,LRP169ar,link,road123,22.883168647058802,91.5381777823529,1966.9999999999989,-,-
248,N1,LRP171a,bridge,UTTOR SONAPAR BOX CULVERT,22.8746986941176,91.5408836647058,4.3,A,S
249,N1,LRP171ar,link,road124,22.873710364504802,91.54123977066226,236.70000000001386,-,-
250,N1,LRP171b,bridge,CHAIRMEN BARI BOX CULVERT,22.872722034892,91.5415958766187,2.0,A,S
251,N1,LRP171br,link,road125,22.87038920255235,91.5424461053306,548.9999999999877,-,-
252,N1,LRP171c,bridge,MADDAM SONAPAR(1) BOX CULVERT,22.8680563702127,91.5432963340425,1.5,A,S
253,N1,LRP171cr,link,road126,22.8645220287318,91.5442257528778,827.5000000000077,-,-
254,N1,LRP172a,bridge,DHARBAR TILA CULVERT,22.8609876872509,91.5451551717131,4.3,A,S
255,N1,LRP172ar,link,road127,22.860236237755,91.54531758524925,169.70000000000658,-,-
256,N1,LRP172b,bridge,MADDUM SONAPHAR-3,22.8594847882591,91.5454799987854,2.0,A,S
257,N1,LRP172br,link,road128,22.8577706777659,91.54559943484725,392.00000000000546,-,-
258,N1,LRP173a,bridge,MAMAFOUN ASTANA CULVERT,22.8560565672727,91.5457188709091,1.5,A,S
259,N1,LRP173ar,link,road129,22.855602050008,91.5457705279324,106.49999999997567,-,-
260,N1,LRP173b,bridge,MAMAFAKIR ASTANA SLAB CULVERT,22.8551475327433,91.5458221849557,1.5,A,S
261,N1,LRP173br,link,road130,22.851882404606897,91.54609639836019,737.5000000000043,-,-
262,N1,LRP174a,bridge,MASTANNAGOR BONCUL(1),22.8486172764705,91.5463706117647,8.5,A,S
263,N1,LRP174ar,link,road131,22.84700438297205,91.54691976640865,372.5000000000002,-,-
264,N1,LRP174b,bridge,MUSTAU NOGAR(2),22.8453914894736,91.5474689210526,3.0,A,S
265,N1,LRP174br,link,road132,22.8444233134868,91.5478092386513,232.00000000001364,-,-
266,N1,LRP174c,bridge,MASTARI HAGOR 3 CULVERT,22.8434551375,91.54814955625,1.5,A,S
267,N1,LRP174cr,link,road133,22.842274735463853,91.54847962571705,272.5000000000009,-,-
268,N1,LRP175a,bridge,MUSTAN NAGAR -4,22.8410943334277,91.5488096951841,3.0,A,S
269,N1,LRP175ar,link,road134,22.8369205513348,91.5494565983209,941.9999999999932,-,-
270,N1,LRP175b,bridge,RAIPUR BOX CUL-1,22.8327467692419,91.5501035014577,3.0,A,S
271,N1,LRP175br,link,road135,22.83185405572185,91.5503031780224,206.00000000000318,-,-
272,N1,LRP176a,bridge,RAIPUR (2) BOX CULVERT,22.8309613422018,91.5505028545871,4.5,A,S
273,N1,LRP176ar,link,road136,22.82766599999995,91.55159719999995,767.4999999999914,-,-
274,N1,LRP176b,bridge,PURPU DURGAPURE BOX CUL,22.8243706577981,91.5526915454128,12.4,C,M
275,N1,LRP176br,link,road137,22.817967047722547,91.55447387917695,1449.6000000000174,-,-
276,N1,LRP179a,bridge,MUCHIPOOL CULVERT,22.811563437647,91.5562562129411,9.5,B,S
277,N1,LRP179ar,link,road138,22.802872394989798,91.55960873760645,2106.4999999999854,-,-
278,N1,LRP181a,bridge,MIRSARAI BOX CUL,22.7941813523326,91.5629612622718,4.5,A,S
279,N1,LRP181ar,link,road139,22.78818912209185,91.56603191423446,1482.4999999999948,-,-
280,N1,LRP182a,bridge,MIRAISORI BRIDGE,22.7821968918511,91.5691025661971,23.2,B,M
281,N1,LRP182ar,link,road140,22.77819699192555,91.5709881590985,951.7999999999943,-,-
